smiles,IE
c1csc(c1Cl)Cl,5.01862159
CNC1=CSC(=CC1)N(=O)=O,3.505196894
c1c(csc1C#N)Cl,5.482401594
C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,7.764115848
C=Cc1cc(cc2c1[nH]s[nH]2)N(C)C,3.242384875
C(=N\Nc1ccccn1)/c1ccc(cc1)N(=O)=O,4.359961858
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)C(Cl)(Cl)Cl,5.790110032
CNC1=CN(C)C=C[C]1[C]1C=CN(C)C=C1,1.703332678
[Si]([Si](CCCC)(C)C)(CCCC)(C)C,4.455420576
c1csc(c1F)C(=O)O,5.585177162
c1ccc(cc1)c1c(Cl)nccn1,5.232999065
Cn1ccc(=c2cc(C(=O)O)n(C)c(c2)Cl)cc1,2.446698917
C1=COC(=C[C@@H]1O)F,5.209343477
C#Cn1c2ccccc2n(OCCOCCOC)s1,4.00087885
COCCOCCOCCOc1cc(c2c(c1)ONO2)Cl,4.360328518
CN[C@@H]1C=COC=C1OC,4.189788334
C(=C\C)(/C=C)\C,4.533660037
CCC1(CCCC1)c1ccccc1,5.329235428
c12c(C=CC(=O)[CH][CH]1)coc2,2.834528518
CCc1cc(=c2ccn(C)cc2)cc(n1C)OCCOC,1.697145789
C=Cc1c(ccc2c1ONO2)C#N,4.743330678
CCc1cc(c2c(c1)ONO2)OCCOCCOCCOC,4.339550425
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)C(Cl)(Cl)Cl)C,5.810062907
c1ccc(cc1)c1ccc2c(c1Cl)ONO2,4.512426061
Cc1ccc(F)[nH]1,4.115760785
Cn1c2cccc(c2[nH]s1)C(=O)O,3.136508074
CN(C)c1cc(F)n(C)c1,3.092352701
CCN1Oc2cccc(c2O1)C(F)(F)F,4.458153701
Cn1ccc(=c2cc(C#N)n(C)cc2F)cc1,2.281927089
C=Cc1cncc(C(=O)O)n1,5.549647628
CCc1c(ccc2c1ONO2)OCCOC,4.111917797
c1(c(c2n(c1)cccc2)C)c1ccccc1,3.567078694
C/C(=N/c1cc(=c2ccn(cc2)COCCOC)ccn1C)/O,1.883568152
C1C[C@H]([C@H](SC1)C=C)C=C,4.727791386
c1ccc(cc1)c1cc(O)sc1,4.188190416
CC(C)(C)c1cccc2c1ON(N(C)C)O2,4.295687016
c1ccc(cc1)c1cc(C#N)c2c(c1)[nH]s[nH]2,3.618043289
c1c(c2c(c(c1)N(C)C)nccn2)N(C)C,3.009393093
c1cc(ccn1)c1ccnc(c1NC)NC,3.647154477
C=Cc1cc(c2c(c1)ONO2)OCCOC,4.312067939
CN(C)c1cc(N(C)C)sc1,3.090081718
CCc1c(ccs1)/N=C(/C)\O,4.055768878
COc1n[nH]ncc1=N,6.026734262
C/C(=N/n1c2c(cccc2[nH]s1)C(C)(C)C)/O,3.368815242
Cc1cccnc1,5.485731405
C#CC1=C(N)SC=CS1,3.705248923
C=Cc1cc2c(cc1C(F)(F)F)ONO2,4.60759156
C/C(=N/c1cncc(F)n1)/O,5.07365959
OC1c2c(c3c1cccc3)cccc2,4.580780069
O(CCCCCCCCC)c1ccc(cc1)N(=O)=O,5.29345406
CC(C)(C)c1cc(=c2ccn(C)cc2)c(cn1C)N(C)C,1.801466126
c1ccc(cc1)c1cccc2c1n(C(=O)O)s[nH]2,3.771958664
C=CC1=C(CC=CO1)C(=O)O,4.72409987
c1ccc(cc1)C1=COC=C(C1)N(=O)=O,4.653209652
CC(C)(C)c1c(ccc2c1ONO2)c1ccccc1,4.326496065
CCc1c(ccc2c1ONO2)C(=O)O,4.606543666
N(C(=O)C)c1c(C)c(C)c(c(c1C)C)NC(=O)C,4.528193243
COCCOc1cscc1F,4.653823949
c1cc(O)sc1C(=O)O,4.810425773
[C@@H]1(CCCSC1)N(=O)=O,5.01474751
COCCOCCOCCOc1c(ccc2c1ONO2)C(F)(F)F,4.683895943
CCc1cc(cc2c1ONO2)F,4.433109285
CNc1ccn(C)c1c1ccccc1,3.086481907
COCCOc1cc(N(=O)=O)sc1,4.955727023
CC(C)(C)c1c(ccc2c1ONO2)N,3.696960039
C#C[C]1CC=CS[C]1N(C)C,3.57800127
CC[C@]1(CSCCS1)c1ccccc1,4.929802459
C/N=C/Nc1nonc1,6.587279424
CC(C)(C)c1cc(C#N)sc1,5.258406035
COCCOCCOCCOc1ccc2c(c1)[nH]sn2OCCOC,3.696963579
P(SCC)(SCC)SCC,4.472005226
CN(C)C1=CSC=C(OC)S1,3.524945856
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1C=C)C,5.077913954
S(=O)(=O)(C(C)(C)C)c1ccccn1,5.595979116
C=C[C@@H]1C=COC(=C1)CC,4.412698478
C=Cc1ccc2c(c1)ON(C(F)(F)F)O2,4.558964689
N(=O)c1c(C)c(C)c(c(c1C)C)C,4.043619319
C1CC[C@H](S[C@H]1C)NC,4.177186454
C1=COC(=C(C1)F)C(Cl)(Cl)Cl,4.812527542
CN(C)[C@]1(CN(C)CCN1C)C(=O)O,4.162179918
c1ccc2c(c1)n(C(=O)O)sn2N,3.742101509
C/C(=N/c1ccc(C#N)s1)/O,4.644713042
CCc1cc2c(cc1O)ONO2,4.051906034
C=Cc1ccc2c(c1)ON(C(Br)(Br)Br)O2,4.469239407
Nc1c(N)nc([nH]1)C=O,4.866942397
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)C)C(Cl)(Cl)Cl,5.7375444
CC1=C(NC)S/C(=C/2\SC=CS2)/S1,2.977994585
c1c(c2c(cc1)nccn2)NC,3.928827117
CC(C)(C)C1=CN(C)C=C[C]1[C]1C=CN(C)C(=C1)N(=O)=O,2.208962379
CNc1c[nH]cc1[C]([NH])O,3.652511454
C1=COC=C(C#N)[C@@H]1C#N,5.554770514
CNc1cc(N(=O)=O)sc1,4.203867284
CC(=O)c1cccc2c1n(C(C)(C)C)s[nH]2,3.520945091
CNc1cn(C)cc/c/1=c\1/ccn(C)cc1OC,1.502648153
C=Cc1c/c(=c\2/ccn(C)c(c2)C(Cl)(Cl)Cl)/ccn1C,2.178831842
c1(SSc2ncccc2)ncccc1,4.783699141
N=CN1CC(=O)NC1=N,6.827931177
Cn1cc/c(=c\2/ccn(C)c(c2)N(=O)=O)/c(c1)c1ccccc1,2.423855912
C#Cc1cc2c(cc1NC)ONO2,3.729494124
CC(C)(C)c1cc(cc(c1C(C)(C)C)OCCOC)OCCOCCCOC,3.770846121
COC1=CCC(=CO1)N(=O)=O,4.582298816
CNc1c2CCCCc2c(c(c1O)O)N(C)C,3.34750868
CN(C)c1ccn(C)c1[C]([NH])O,3.472622624
S(c1cc2c(cc1)cccc2)c1ccc(cc1)N(=O)=O,4.475405237
N1([N][N]N2CCCCC2)CCCCC1,3.32283371
c1ccc(cc1)c1cc2c(cc1C(=O)O)ONO2,4.573222935
C1=CSC(=C(C(=O)O)S1)O,4.150220936
C#CC1=CN(C)C=C[C]1[C]1C=CN(C)C=C1Cl,2.057134315
CN1[CH]N=C(NC=O)[N]1,6.543768182
CNc1cc[nH]c1c1ccccc1,3.197363894
CCn1ccc(=c2ccn(C)cc2)c(c1)C(C)(C)C,1.796733331
c1c(C(Br)(Br)Br)ncc(C(Cl)(Cl)Cl)n1,6.04727365
C(SC=C(Cl)Cl)c1ccccc1,4.595863206
c1ccc(cc1)c1c(ccs1)C(F)(F)F,4.804888757
CC1(CCCCC1)C(=N)O,5.627982122
c1c[nH]c(c1C(=O)O)O,4.411090282
C#CC1=CCC=C(O)O1,4.328498943
CC(C)(C)c1ccc2c(c1)[nH]sn2N,3.45518024
c1(c(cc(c(c1)C#N)C#N)C#N)C#N,6.83228347
C[C@@H]1[C@H](N(C)C)OCCO1,4.213731444
Cc1cc(cc2c1ONO2)N(=O)=O,4.83974876
CCC1(CCCC1)OC,5.516679854
C/C(=N/c1cnc(cn1)Cl)/O,4.986812358
C1=C(C(=N)O)SC=C(C(Cl)(Cl)Cl)S1,4.544791179
Cn1c(ccc1F)F,4.294105886
CC(C)(C)[C]1[CH]N(C)C=C(C1=c1ccn(C)cc1)O,1.820988206
c1c(cc2c(c1N(=O)=O)ONO2)N,4.183273094
C#Cc1c(cc[nH]1)NC,3.351353047
Cc1c(O)cnnc1F,6.847879104
C(CCN(C)C)N1c2c(Sc3c1cccc3)cccc2,3.503856037
CC1=CCC=CS1,4.022549033
CN(C)c1cn(C)cc1c1ccccc1,3.273282989
c1cc2c(cc1C)C(=O)c1c(C2=O)c(ccc1)NC,4.292328407
C1C=C(N(=O)=O)OC=C1C#N,5.565882811
Cn1cc(cc1C(=O)O)C(=O)O,5.361945026
CC1=CSC(=[S]1)[C]1SC=C(C(F)(F)F)S1,3.385380175
Cc1c(NC=O)nn[nH]1,6.337050766
C#CC1=CSC(=CS1)NC,3.656376043
C/C(=N/c1ccc(F)s1)/O,4.205843317
S(SCC(=O)O)CC(=O)O,4.981730967
c1(c(c2c(cc1)nccn2)C(=O)O)C,5.405031521
Cc1ccc2c(c1OC)ONO2,4.339906323
Nc1c(N)ncc(=O)[nH]1,4.980562242
Cc1cc(c2c(c1OC)cccc2)c1c2c(c(OC)c(cc2)C)ccc1,4.123876678
CC(=O)N1Oc2cccc(c2O1)C(Br)(Br)Br,4.695546712
CC[C@@H]1CCC[C@@H]1C(Cl)(Cl)Cl,6.590847197
CN1Oc2ccc(cc2O1)c1ccccc1,4.116380625
CC(=O)c1cc(cs1)N,4.125030563
C=Cc1c/c(=c\2/ccn(C)c(CC)c2)/ccn1C,1.802412415
C#Cc1cc(C#N)sc1,5.286633647
C1=C(C(=O)O)OC(=CO1)C(=O)O,5.152542743
c1c(c(cc2c1ONO2)O)O,3.930003103
COCCOc1ccc2c(c1c1ccccc1)ONO2,4.220219317
C/C(=N/c1ccsc1N)/O,3.396142732
Oc1c2c(ccc1)CC=CC2,4.615004932
O=C1CCCC1,5.591396719
CC(C)(C)N1Oc2ccc(cc2O1)c1ccccc1,4.028779275
CNC1=C(F)SC=CS1,3.726539296
Cn1ccc(=C2C=CN(C)[C@@H]([C@@H]2C(=O)O)OC)cc1,2.198020009
C=Cc1cnc(C#N)cn1,5.619436066
C=Cc1ccsc1C(C)(C)C,4.389642509
CCC1(CCCC1)C(Cl)(Cl)Cl,6.963210791
Cn1ccc(=c2ccn(cc2OCCOCCOCCOC)CN(=O)=O)cc1,2.2362679
COCCOCCOCCOc1cc(cc2c1ONO2)c1ccccc1,4.34123276
COc1cc(c2ccccc2)sc1,4.087347338
CCc1cncc(n1)OCCOCCOCCOC,5.151891075
CCc1ccc(c2c1ONO2)OCCOC,4.41399476
C/C(=N/c1cnc(C#N)cn1)/O,5.274048861
C=Cc1c2CCCCc2c(C)c(c1O)O,4.104292765
CNC1=COC=CC1,3.367724569
C1C[C@H]([C@H](SC1)C)NC,4.089359176
COCCOCCOc1c(C(F)(F)F)nccn1,5.653311858
CC(C)(C)n1c2cc(ccc2[nH]s1)NC,2.877813192
CN(C)[C]1[C](CC=CS1)C#N,4.126372245
Cn1c2ccccc2n(C(Br)(Br)Br)s1,3.661559854
c1(c2sc(cc2)C)sc(cc1)C,3.829423703
CC(C)(C)c1c(ccc2c1[nH]s[nH]2)NC,3.146814525
CNC1=C(c2ccccc2)SC=CS1,3.444465608
[C@@H]12[C@H]3[C@@H]4[C@H]5[C@H]([C@@H]1C[C@@H](C3)C5)C[C@H](C2)C4,0.504569998
COCCOCCOn1c2ccccc2[nH]s1,3.897638773
CN(C)C1=CSC=C(C#N)S1,3.851780694
C1=C(C(=N)O)OC(=CO1)C(=O)O,5.01226362
CCc1cc2c(cc1C(=O)O)[nH]s[nH]2,3.444563264
N(C)C,4.311284619
C#C[C@H]1C=CC=C1OC,3.959996287
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)N(C)C)C,4.190341713
C#Cc1cc[nH]c1N(C)C,3.203141719
Cc1cc(cc2c1ONO2)OC,4.032904597
CC(C)(C)c1ccc(c(c1OCCOC)C(C)(C)C)OCOC,4.409171904
CNc1c/c(=c/2\ccn(C)cc2OC)/ccn1C,1.677216517
CC(=O)c1c2CCCCc2c(c(c1O)O)NC,4.268094414
C=Cc1c(ccn1C)C#N,4.423477421
c1cc([nH]c1C(=O)O)O,4.404335649
COc1c(ccs1)O,3.960828439
C#Cc1cc(C#C)[nH]c1,4.43589255
c1ccc(cc1)c1ccc2c(c1)ON(C(Br)(Br)Br)O2,4.460794947
Cc1cn(C)c(cc1=c1ccn(C)cc1)C(C)(C)C,1.77016437
C=Cc1ccc(n1C)OC,3.407414612
CNc1cc([nH]c1)OC,2.962311527
CC(C)(C)c1cn(C)c(cc1=c1ccn(C)cc1)C#N,2.109428252
COCCOc1cccc2c1ONO2,4.452536771
C=Cc1c2CCCCc2c(c(c1O)O)OCCOC,4.10537264
C#Cc1cc[nH]c1N(=O)=O,5.380750259
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4c(c1)c1cc(ccc1F)F)c(=O)n(c3=O)C)cc2c1cc(ccc1F)F)C,4.726587723
c12c(cccc2)CC=C1C,4.384515234
CCc1cc2c(cc1OCCOC)ONO2,3.987886296
CC(C)(C)c1cncc(F)n1,5.741210492
C(C#N)Cl,7.599481722
c1cc2c(c(c1C(Br)(Br)Br)C(Br)(Br)Br)ONO2,4.780892306
COn1c2c(cccc2N(=O)=O)[nH]s1,4.014421053
Cn1cc(cc1c1ccccc1)N,3.308629234
C=Cc1ccc2c(c1)ON(OC)O2,4.056170521
C#Cc1cn(C)cc/c/1=c/1\ccn(C)c(c1)c1ccccc1,2.005567804
c12c(n(c3c(n1C)cccc3)C)cccc2,3.00928015
NC1=C(N)[N]C=C([NH])O1,4.872741474
C(CC(=O)O)CCCS,5.318946425
CCc1cc(C#C)sc1,4.644245283
Cn1cc/c(=c\2/ccn(C)c(c2)OCCOC)/cc1N,1.530318658
CC(C)(C)c1cscc1C#N,5.322753774
[Si](Cc1ccc(cc1)C[Si](C)(C)C)(C)(C)C,4.176178531
C=Cc1cc(C#N)c2c(c1)[nH]s[nH]2,3.606984188
Cn1ccc(=c2ccn(cc2)CC(Cl)(Cl)Cl)cc1,2.052491632
C(=O)(OCC)c1c(C(=O)OCC)cccc1,5.725515643
CC(=O)c1ccc(C(F)(F)F)s1,5.745509588
CC(=O)c1ccc(c2c1ONO2)OCCOCCOCCOC,4.566750293
Cc1nc(=O)[nH]c(N)n1,6.98785124
N(N(C)C)(CCC)CCC,3.12911355
Cc1cc(cs1)NC,3.593905431
C1=C[C@H](C(=C1)C(=O)O)N(=O)=O,5.789987424
C1=C(C(Br)(Br)Br)S/C(=C\2/SC=C(F)S2)/S1,3.557530285
c1cc2c(c(c1N(=O)=O)N)ONO2,4.545563407
COc1ccc2c(c1N(=O)=O)ONO2,4.532211945
CC(C)(C)c1ccc(c2c1ONO2)O,4.366891634
CN[C@@H]1C=CC=C1N(=O)=O,4.957769249
C#Cc1cc(c2c(c1)ONO2)OCCOCCOC,4.377743629
Cn1ccc(=c2ccn(C)cc2C(F)(F)F)cc1,2.098915246
c1cc2c(cc1C#N)C(=O)c1c(C2=O)cc(cc1)C#N,6.331901727
Cc1cc(cc2c1ONO2)C(F)(F)F,4.655531063
C#C[C@@H]1C=CC=C1,4.926754049
CCc1ccc2c(c1)n(OCCOCCOC)s[nH]2,3.842411337
Cn1cc(c(c1)F)F,4.683369044
COCCOCCOc1ccc(Cl)s1,4.218805882
P(N(C)C)(N(C)C)(N(C)C)[S],4.347410009
c1ccc(cc1)C1=C(CC=CO1)C#N,4.749431062
CN(C)c1ccc(c2c1ONO2)OCCOC,3.61432342
[C@H](C(=O)N1CCCC1)(OC)c1c(OC)cccc1,4.70946777
Sc1cc2c(cc1)cccc2,4.348043343
C#C[C@@]1(C)CSCCS1,5.056608129
CN(C)C1=C(N(C)C)OC=CC1,2.689736086
c1ccc(cc1)[C@@H]1C=COC=C1C(=O)O,5.091421184
Nc1cc(=O)c(O)co1,6.267919323
CCc1cc(c2c(c1)[nH]s[nH]2)C(=O)O,3.305195914
c1cnc(c(Cl)n1)N,4.863619316
C[C@@H]1[C@H](C#N)N(C)CCN1C,4.297580208
Cn1ccc(=C2C=CN(C)[C@H]([C@H]2C(=O)O)N)cc1,2.113794694
c1cc(c2c(c1)ON(C(Cl)(Cl)Cl)O2)F,4.927348099
c1ccc(cc1)c1ccc(c2c1ONO2)C(=O)O,4.593720065
Cc1c(ccs1)Cl,4.804043691
CNc1c(ccs1)C(=O)O,3.992435068
CO[C@@H]1CC[C@H](CC1)N(=O)=O,5.9066255
c1cc2c(cc1O)ON(O)O2,4.380368935
CNC1=CCC(=CS1)N(C)C,3.175102549
CC(=O)n1c2ccc(cc2[nH]s1)F,3.811159583
C(=O)(C(C)(C)C)CCl,5.827757531
c1ccc(cc1)C1=C(CC=CO1)O,3.825532083
C1(=C(C(=O)NC1=O)C#N)C#N,7.319212321
C(=N\O)(\C(=O)O)/c1ccccc1,5.12826711
C1C[C@](CSC1)(NC)C,4.026896639
CCn1c2ccccc2n(C(C)(C)C)s1,2.744881275
c1cc(ccn1)c1c(cncc1C#N)C#N,5.872379515
C(=O)c1ccc(cc1)c1ccco1,4.534994818
C1=COC(=C(C1)C(=N)O)C(=N)O,4.995419526
CNC1=CCC=C(N(C)C)O1,3.469098049
C1CSC(C#N)(C#N)CS1,5.63230397
CN[C@@H]1CN(C)[C@@H](CN1C)N(=O)=O,4.860063875
c1cc(c(c2c1[nH]s[nH]2)C(Br)(Br)Br)N(=O)=O,3.69740393
Cn1cc(cc1O)C(=O)O,4.31606853
COCCOc1cc2c(cc1c1ccccc1)ONO2,3.934602145
c1c(C#N)c(cc2c1ONO2)F,4.859853059
CC[C@H]1CCC[C@H]1C,5.705610562
Cc1cscc1C#N,5.322640947
[C@@H]1(C[C@H](CSC1)C#N)C#N,5.251328395
C#CC1=C[C]([C]2C=CN(C)C=C2)C(=CN1C)O,1.95083084
C(=C)n1c(ccc1)c1ccco1,3.797369906
C=Cc1cc(c2c(c1)ONO2)N(=O)=O,4.705149209
C#Cc1c(C)ccn1C,4.103772216
O(C)c1c2c(c(c3c1cccc3)OC)cccc2,3.762946665
c1cc(ccn1)c1c(cncc1F)C,5.778182966
C#Cc1c(c2ccccc2)nccn1,5.095885745
c1(cc2c(cc1)nc(cn2)C)NC,3.968161235
c1cc(c(cn1)C=C)c1ccnc(c1)C,5.06849066
Cc1ccn(C)c1N,3.092687069
c1c(csc1F)O,4.514837947
Cn1c(ccc1F)C#N,4.920938025
Cc1cc(=c2ccn(cc2)CC(=O)O)ccn1C,1.816900327
[C](C#N)(C#N)c1ccc(cc1)[C](C#N)C#N,5.590356849
CN1C=C[C]([C]2C=CN(C)C(=C2)C#N)C(=C1)O,2.153001038
CCc1cnc(C)cn1,5.302034759
c1cc2c(cc1CC)C(=O)c1c(C2=O)cc(cc1)C,5.555104703
c1csc(C#N)c1C(Cl)(Cl)Cl,5.737611128
C=C[C@@H]1CCC[C@@H]1C=C,5.346456479
c1c(c(cc2c1ONO2)N)F,3.86843274
CCc1cc(c[nH]1)OC,3.672754851
C1CCCCC1,6.108707929
Cc1ccc2c(c1)[nH]sn2C(C)(C)C,2.859687385
Cn1cc/c(=c/2\ccn(C)c(c2)N)/c(c1)F,1.783773439
c1ccc(cc1)[C@@H]1CS[C@@H](CS1)N,4.806359771
c1cc2c(c(c1C(Cl)(Cl)Cl)C(F)(F)F)ONO2,4.929565427
Cc1ccc(N)nc1F,5.765024484
C(=O)(CF)CF,6.471045712
N1(CCOCC1)SOC,4.324139837
Cc1c[nH]cc1N(C)C,2.990044511
C(C)(C)(C)c1ccccc1,5.154613441
C#C[C@@]1(C#N)CN(C)CCN1C,4.461623689
CN(C)c1cn(C)cc/c/1=C\1/C=CN(C)[CH][C]1C(Cl)(Cl)Cl,1.904050237
CC[C@@H]1C=CSC=C1,4.095841911
CCc1c(ccn1C)C#N,4.648419651
C(CCCCOCCOC)CSC(=O)C,5.576937803
Cn1cc/c(=c\2/ccn(C)c(c2)Cl)/c(c1)N(=O)=O,2.561229261
Cc1ccc(C(=O)C)c2c1ONO2,4.503453219
CC(=O)c1ccc2c(c1C(=O)C)ONO2,4.778857825
COC1=C(C#N)S[C](C2=[S]C=CS2)S1,3.425807102
C=Cc1cn(C)cc1N(=O)=O,4.568289138
CCc1cncc(n1)OCCOC,5.168917401
C1C=C(C(=N)O)OC=C1C(=N)O,5.053114702
C=C[C@@H]1CCC[C@@H]1C#N,5.843988505
CNc1cc(cs1)C(F)(F)F,3.880451872
CN1C=C[C]([C]2C=CN(C)C(=C2)Cl)C(=C1)O,1.979765094
C1C=C(O)OC=C1[C]([NH])O,4.556513256
Cn1c2ccc(cc2[nH]s1)C#N,3.422732681
Cc1c(ccn1C)OC,3.551315703
Nc1conc(N)c1=N,5.450250779
CN(C)c1ccc2c(c1O)ONO2,3.696736971
C1(=O)C(=O)C(=CC(=O)C=C1C)C,5.745593587
CC(C)(C)c1cc(cs1)Cl,4.811645507
N=C1CC(=N)NC(=O)N1,7.125933245
[C@H](NNC(=S)N(C)C)(C)c1ccccn1,4.018056061
CCc1cc(cc2c1ONO2)C(F)(F)F,4.658851505
c1(cc2c(cc1)ncc(n2)N(=O)=O)N(=O)=O,6.36791395
CN(C)c1c(cc[nH]1)OC,2.862029088
c1cc2c(cc1C(=O)O)C(=O)c1c(C2=O)cc(cc1)C,5.72752962
c1ccc(cc1)c1cc[nH]c1N,3.295591577
C(Cl)c1cc2c(cc1)OCCOCCOCCOCCO2,4.220153308
c1(cc(cs1)N(=O)=O)N(=O)=O,6.481999984
CC(=O)c1cscc1NC,3.845986883
CCc1cc(C=C)c2c(c1)ONO2,4.322529938
CNc1ccc(c2ccccc2)s1,3.333262478
CC(=O)c1ccc(OCCOC)s1,4.551524618
[C@@H]1(OC(=O)C)CCC=C1,5.431037171
c1cc(ccn1)c1cc(nc(c1)c1ccccc1)C,4.887884436
C#CC1=CC=C[C@@H]1C#N,4.846582524
c1cc2c(cc1C)C(=O)c1c(C2=O)cc(cc1)OC,5.117512752
C(=O)(O[C@@H](CCC(=O)N1CCCC1)C)c1ccc(cc1)C,5.222054886
C=Cc1ccc(c2c1ONO2)C(F)(F)F,4.695774305
Cc1cncc(c2ccccc2)n1,5.022390051
c1(c(c2c(n1C)cccc2)[N][N]c1ccccc1)c1ccccc1,3.924121866
Cc1cn(C)cc/c/1=c\1/ccn(C)c(c1)N,1.633032898
Nc1[nH]cnn1,4.583498824
O(C)[C@@H]1N(C=O)CCN(C1)C=O,5.263041799
C/C(=N/c1c(ccc2c1ONO2)c1ccccc1)/O,4.285757105
S(CC(=O)O)CCSCC(=O)O,4.967429311
CNc1cc(C(=O)O)sc1,3.972590862
N(=O)c1ccccc1,4.724968849
C1=COC(=C(C1)N(=O)=O)N,4.895290689
c1c(c(c[nH]1)C(=N)O)C(=N)O,5.144682276
CC(=O)c1cc2c(cc1C(C)(C)C)[nH]s[nH]2,3.454139655
Cc1c(ccc2c1ONO2)c1ccccc1,4.287347513
COCCOCCOCCOc1c(C(=O)O)nccn1,5.581994443
O(C)c1cc(C=O)ccc1O,4.754589265
c1c(c2c(cc1)ncc(n2)C=C)C=C,4.673528542
CCC1=C[C@@H](C=CS1)NC,4.209057254
CC(=O)Cn1ccc(=c2ccn(C)cc2C#N)cc1,2.221601762
Fc1cccc(F)c1F,7.18626804
COCCOCCOc1cc(cc2c1ONO2)c1ccccc1,4.317148996
CC1=C(OCCOC)S[C](C2=[S]C=CS2)S1,3.198337484
CCc1ccn(C)c1OC,3.571533132
CC(C)(C)c1c(ccs1)OC,4.099176159
CC(=O)c1cnc(cn1)OC,5.537932959
C1CCC(C1)(C(=N)O)O,5.781170745
CC(=O)c1ccc2c(c1OCCOC)ONO2,4.485740121
c1cc2c(cc1C(F)(F)F)ON(C(F)(F)F)O2,5.126905338
CN(C)N1Oc2ccc(cc2O1)C(F)(F)F,4.520038127
C/C(=N/c1c(C(Br)(Br)Br)nccn1)/O,5.153387429
COCCOc1c(ccs1)C#N,4.694167294
Nc1cc(=O)oc(O)c1,5.944586314
C1CS[C@H]([C@@H](F)S1)F,5.429298717
c1cc2c(cc1F)ON(C(=O)O)O2,4.714779419
C#Cc1cncc(C#C)n1,5.633181192
C(CCC)CC=C,5.458378554
c12c(C(=O)OC2=O)cccc1N(=O)=O,6.627450483
c1cc2c(c(c1F)O)ONO2,4.570077598
CN(C)c1cc(c2c(c1)ONO2)Cl,3.757297998
Oc1cnc(O)c(O)c1,5.831375195
C/C(=N/[C@]1(CCCc2cc(c(cc12)O)O)/N=C(/C)\O)/O,4.104934733
C#CC1=COC=C(OC)O1,3.917383607
c1ccc(cc1)C1=CC=C[C@@H]1O,4.119263268
S(CC)CC,4.77528401
CN(C)c1cc(c2c(c1)[nH]s[nH]2)Cl,3.305468224
Cn1ncnc(O)c1=N,6.086235408
Cn1ccc(=c2ccn(cc2)Cc2ccccc2)cc1,1.878938571
C1=COC(=C[C@@H]1N)C#N,4.943108277
COCCOCCOc1cc(cc2c1ONO2)C(=O)O,4.693015879
CO[C@]1(CSCCS1)N(=O)=O,5.351289698
C(c1cc(C(C)(C)C)cc(c1)O)(C)(C)C,4.567282314
C1=CSC(=C[C@@H]1C(=O)O)C(=N)O,4.815429745
Cn1ccc(=c2ccn(cc2)CC(Cl)(Cl)Cl)c(c1)F,2.167402903
c12c3c(cc(s3)/C=C/c3ccccc3)ccc1cc(s2)/C=C/c1ccccc1,3.691786697
C(=O)(O)c1c(O)c(O)c(cc1)O,4.764933725
CNc1ccc2c(c1O)ONO2,3.66139494
CC[C@]1(COCCO1)C(=N)O,5.872292609
n1ncnnc1,5.392738672
O=C1OC(c2c1cccc2)(c1ccc(cc1)O)c1ccc(cc1)O,4.708974923
c1(C(=O)F)ccc(cc1)C(=O)F,6.362669989
CN(C)c1cncc(n1)N(=O)=O,4.721085064
c1c(c2c(cc1)C(=O)c1c(C2=O)cccc1)C=C,5.129788041
CC(C)(C)c1c/c(=c/2\ccn(C)c(c2)C#N)/ccn1C,2.131732436
c1(c2cc(cs2)C)cc(cs1)C,3.994916542
C/C(=N/c1cc2c(cc1OCCOC)[nH]s[nH]2)/O,3.343046527
C1C=C(C#N)SC(=C1)N(=O)=O,5.088773272
CNC1=CS/C(=C/2\SC=C(C(=O)O)S2)/S1,3.150385984
O=C1OC2(c3c1cccc3)c1c(Oc3c2ccc(c3)O)cc(cc1)O,4.793648344
CN1C[C@@H](C#N)N(C)[C@H](C1)O,4.508140861
CCc1cc2c(cc1C(F)(F)F)ONO2,4.633142214
c1(cc(cc(c1)C(=O)O)N(=O)=O)N(=O)=O,6.827325904
Cn1ccc(=c2ccn(COC)c(c2)N)cc1,1.818984757
c1cc(c2c(c1)n(C(=O)O)s[nH]2)F,3.879477555
C(CC)(CC)C,6.108530734
Cc1n[nH]nc1NC=O,6.555178645
C#Cc1ccc2c(c1)n(c1ccccc1)s[nH]2,3.2587612
CCc1cn(C)cc1CC,4.016477831
Cc1coc(=N)oc1=O,7.209645546
c1csc(c1C(=O)O)C(Br)(Br)Br,5.475679443
N1(CN=C)CCN(CC1)CN=C,4.057917886
c1ccc(cc1)c1ccc(C(=O)N)[nH]1,4.245417135
c1ccc(cc1)c1ccc2c(c1)[nH]sn2C#N,3.99505116
COCCOc1cc(cc2c1ONO2)C(Cl)(Cl)Cl,4.670884107
N(CCC)(CCC)N=O,4.995650708
C1C=C(C#N)OC(=C1)C#N,5.345269297
[SiH3]c1ccccc1,5.475770803
